"PrecursorName","Replicate","Total.Area"
"18_fructose 6-phosphate (F6P)","Aniger_SF53_IMS_27_43_20V_25Aug",103556
"18_fructose 6-phosphate (F6P)","Aniger_SF53_IMS_28_44_20V_25Aug",102282
"18_fructose 6-phosphate (F6P)","Aniger_SF53_IMS_29_45_20V_25Aug",23150
"18_fructose 6-phosphate (F6P)","Aniger_SF53_IMS_30_46_20V_25Aug",29318
"18_fructose 6-phosphate (F6P)","Aniger_SF53_IMS_31_47_20V_25Aug",20312
"18_fructose 6-phosphate (F6P)","Aniger_SF53_IMS_32_48_20V_25Aug",22430
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_01_01_20V_25Aug",22855
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_02_02_20V_25Aug",17014
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_03_03_20V_25Aug",25394
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_05_05_20V_25Aug",59686
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_06_06_20V_25Aug",125760
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_07_07_20V_25Aug",43900
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_08_08_20V_25Aug",70815
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_09_09_20V_25Aug",55708
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_10_10_20V_25Aug",25958
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_11_11_20V_25Aug",30611
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_12_12_20V_25Aug",13864
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_13_13_20V_25Aug",22992
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_14_14_20V_25Aug",53753
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_15_15_20V_25Aug",14515
"18_fructose 6-phosphate (F6P)","Apseud_SF42_IMS_16_16_20V_25Aug",21115
"18_fructose 6-phosphate (F6P)","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",14963
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_01_17_20V_25Aug",131269
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_02_18_20V_25Aug",78664
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_03_19_20V_25Aug",83690
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_04_20_20V_25Aug",74207
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_05_21_20V_25Aug",108462
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_06_22_20V_25Aug",106399
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_07_23_20V_25Aug",71798
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_08_24_20V_25Aug",87260
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_09_25_20V_25Aug",142033
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_10_26_20V_25Aug",72953
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_11_27_20V_25Aug",88594
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_12_28_20V_25Aug",139537
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_13_29_20V_25Aug",144891
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_14_30_20V_25Aug",158365
"21_3-phosphoglyceric acid (3PG)","Aniger_SF42_IMS_15_31_20V_25Aug",101675
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_17_33_20V_25Aug",94492
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_18_34_20V_25Aug",146419
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_19_35_20V_25Aug",94230
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_20_36_20V_25Aug",64023
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_21_37_20V_25Aug",93558
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_22_38_20V_25Aug",106380
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_23_39_20V_25Aug",139914
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_24_40_20V_25Aug",172610
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_25_41_20V_25Aug",101742
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_26_42_20V_25Aug",122788
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_27_43_20V_25Aug",119013
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_28_44_20V_25Aug",196311
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_29_45_20V_25Aug",104441
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_30_46_20V_25Aug",110426
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_31_47_20V_25Aug",97749
"21_3-phosphoglyceric acid (3PG)","Aniger_SF53_IMS_32_48_20V_25Aug",123473
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_01_01_20V_25Aug",45399
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_02_02_20V_25Aug",12076
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_03_03_20V_25Aug",95885
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_05_05_20V_25Aug",119158
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_06_06_20V_25Aug",6572
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_07_07_20V_25Aug",3973
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_08_08_20V_25Aug",2628
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_09_09_20V_25Aug",3537
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_10_10_20V_25Aug",NA
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_11_11_20V_25Aug",439
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_12_12_20V_25Aug",123
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_13_13_20V_25Aug",104
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_14_14_20V_25Aug",1558
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_15_15_20V_25Aug",5021
"21_3-phosphoglyceric acid (3PG)","Apseud_SF42_IMS_16_16_20V_25Aug",703
"21_3-phosphoglyceric acid (3PG)","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",120495
"35_gluconic acid","Aniger_SF42_IMS_01_17_20V_25Aug",122003
"35_gluconic acid","Aniger_SF42_IMS_02_18_20V_25Aug",253206
"35_gluconic acid","Aniger_SF42_IMS_03_19_20V_25Aug",164557
"35_gluconic acid","Aniger_SF42_IMS_04_20_20V_25Aug",150278
"35_gluconic acid","Aniger_SF42_IMS_05_21_20V_25Aug",28655
"35_gluconic acid","Aniger_SF42_IMS_06_22_20V_25Aug",239698
"35_gluconic acid","Aniger_SF42_IMS_07_23_20V_25Aug",23766
"35_gluconic acid","Aniger_SF42_IMS_08_24_20V_25Aug",113404
"35_gluconic acid","Aniger_SF42_IMS_09_25_20V_25Aug",321558
"35_gluconic acid","Aniger_SF42_IMS_10_26_20V_25Aug",140445
"35_gluconic acid","Aniger_SF42_IMS_11_27_20V_25Aug",226553
"35_gluconic acid","Aniger_SF42_IMS_12_28_20V_25Aug",197938
"35_gluconic acid","Aniger_SF42_IMS_13_29_20V_25Aug",52268
"35_gluconic acid","Aniger_SF42_IMS_14_30_20V_25Aug",208648
"35_gluconic acid","Aniger_SF42_IMS_15_31_20V_25Aug",403734
"35_gluconic acid","Aniger_SF53_IMS_17_33_20V_25Aug",76841
"35_gluconic acid","Aniger_SF53_IMS_18_34_20V_25Aug",101958
"35_gluconic acid","Aniger_SF53_IMS_19_35_20V_25Aug",59381
"35_gluconic acid","Aniger_SF53_IMS_20_36_20V_25Aug",104377
"35_gluconic acid","Aniger_SF53_IMS_21_37_20V_25Aug",66883
"35_gluconic acid","Aniger_SF53_IMS_22_38_20V_25Aug",172794
"35_gluconic acid","Aniger_SF53_IMS_23_39_20V_25Aug",111760
"35_gluconic acid","Aniger_SF53_IMS_24_40_20V_25Aug",116497
"35_gluconic acid","Aniger_SF53_IMS_25_41_20V_25Aug",153007
"35_gluconic acid","Aniger_SF53_IMS_26_42_20V_25Aug",141771
"35_gluconic acid","Aniger_SF53_IMS_27_43_20V_25Aug",175541
"35_gluconic acid","Aniger_SF53_IMS_28_44_20V_25Aug",158471
"35_gluconic acid","Aniger_SF53_IMS_29_45_20V_25Aug",246749
"35_gluconic acid","Aniger_SF53_IMS_30_46_20V_25Aug",176075
"35_gluconic acid","Aniger_SF53_IMS_31_47_20V_25Aug",205978
"35_gluconic acid","Aniger_SF53_IMS_32_48_20V_25Aug",113520
"35_gluconic acid","Apseud_SF42_IMS_01_01_20V_25Aug",957087
"35_gluconic acid","Apseud_SF42_IMS_02_02_20V_25Aug",696067
"35_gluconic acid","Apseud_SF42_IMS_03_03_20V_25Aug",574561
"35_gluconic acid","Apseud_SF42_IMS_05_05_20V_25Aug",578411
"35_gluconic acid","Apseud_SF42_IMS_06_06_20V_25Aug",830264
"35_gluconic acid","Apseud_SF42_IMS_07_07_20V_25Aug",595709
"35_gluconic acid","Apseud_SF42_IMS_08_08_20V_25Aug",763155
"35_gluconic acid","Apseud_SF42_IMS_09_09_20V_25Aug",720565
"35_gluconic acid","Apseud_SF42_IMS_10_10_20V_25Aug",550287
"35_gluconic acid","Apseud_SF42_IMS_11_11_20V_25Aug",576592
"35_gluconic acid","Apseud_SF42_IMS_12_12_20V_25Aug",612686
"35_gluconic acid","Apseud_SF42_IMS_13_13_20V_25Aug",550927
"35_gluconic acid","Apseud_SF42_IMS_14_14_20V_25Aug",775284
"35_gluconic acid","Apseud_SF42_IMS_15_15_20V_25Aug",552318
"35_gluconic acid","Apseud_SF42_IMS_16_16_20V_25Aug",670253
"35_gluconic acid","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",383394
"39_glutamic acid","Aniger_SF42_IMS_01_17_20V_25Aug",217279
"39_glutamic acid","Aniger_SF42_IMS_02_18_20V_25Aug",197830
"39_glutamic acid","Aniger_SF42_IMS_03_19_20V_25Aug",168686
"39_glutamic acid","Aniger_SF42_IMS_04_20_20V_25Aug",37950
"39_glutamic acid","Aniger_SF42_IMS_05_21_20V_25Aug",84500
"39_glutamic acid","Aniger_SF42_IMS_06_22_20V_25Aug",152895
"39_glutamic acid","Aniger_SF42_IMS_07_23_20V_25Aug",21541
"39_glutamic acid","Aniger_SF42_IMS_08_24_20V_25Aug",114659
"39_glutamic acid","Aniger_SF42_IMS_09_25_20V_25Aug",50255
"39_glutamic acid","Aniger_SF42_IMS_10_26_20V_25Aug",15491
"39_glutamic acid","Aniger_SF42_IMS_11_27_20V_25Aug",55043
"39_glutamic acid","Aniger_SF42_IMS_12_28_20V_25Aug",39863
"39_glutamic acid","Aniger_SF42_IMS_13_29_20V_25Aug",131478
"39_glutamic acid","Aniger_SF42_IMS_14_30_20V_25Aug",90470
"39_glutamic acid","Aniger_SF42_IMS_15_31_20V_25Aug",243971
"39_glutamic acid","Aniger_SF53_IMS_17_33_20V_25Aug",137553
"39_glutamic acid","Aniger_SF53_IMS_18_34_20V_25Aug",114609
"39_glutamic acid","Aniger_SF53_IMS_19_35_20V_25Aug",119844
"39_glutamic acid","Aniger_SF53_IMS_20_36_20V_25Aug",69228
"39_glutamic acid","Aniger_SF53_IMS_21_37_20V_25Aug",170770
"39_glutamic acid","Aniger_SF53_IMS_22_38_20V_25Aug",375259
"39_glutamic acid","Aniger_SF53_IMS_23_39_20V_25Aug",168797
"39_glutamic acid","Aniger_SF53_IMS_24_40_20V_25Aug",216031
"39_glutamic acid","Aniger_SF53_IMS_25_41_20V_25Aug",116149
"39_glutamic acid","Aniger_SF53_IMS_26_42_20V_25Aug",211120
"39_glutamic acid","Aniger_SF53_IMS_27_43_20V_25Aug",388684
"39_glutamic acid","Aniger_SF53_IMS_28_44_20V_25Aug",399123
"39_glutamic acid","Aniger_SF53_IMS_29_45_20V_25Aug",221488
"39_glutamic acid","Aniger_SF53_IMS_30_46_20V_25Aug",268731
"39_glutamic acid","Aniger_SF53_IMS_31_47_20V_25Aug",344379
"39_glutamic acid","Aniger_SF53_IMS_32_48_20V_25Aug",143803
"39_glutamic acid","Apseud_SF42_IMS_01_01_20V_25Aug",504695
"39_glutamic acid","Apseud_SF42_IMS_02_02_20V_25Aug",259122
"39_glutamic acid","Apseud_SF42_IMS_03_03_20V_25Aug",572543
"39_glutamic acid","Apseud_SF42_IMS_05_05_20V_25Aug",480084
"39_glutamic acid","Apseud_SF42_IMS_06_06_20V_25Aug",1194387
"39_glutamic acid","Apseud_SF42_IMS_07_07_20V_25Aug",1508912
"39_glutamic acid","Apseud_SF42_IMS_08_08_20V_25Aug",718247
"39_glutamic acid","Apseud_SF42_IMS_09_09_20V_25Aug",942424
"39_glutamic acid","Apseud_SF42_IMS_10_10_20V_25Aug",452638
"39_glutamic acid","Apseud_SF42_IMS_11_11_20V_25Aug",716687
"39_glutamic acid","Apseud_SF42_IMS_12_12_20V_25Aug",447332
"39_glutamic acid","Apseud_SF42_IMS_13_13_20V_25Aug",550368
"39_glutamic acid","Apseud_SF42_IMS_14_14_20V_25Aug",978359
"39_glutamic acid","Apseud_SF42_IMS_15_15_20V_25Aug",876786
"39_glutamic acid","Apseud_SF42_IMS_16_16_20V_25Aug",470948
"39_glutamic acid","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",165792
"40_alanine","Aniger_SF42_IMS_01_17_20V_25Aug",59744
"40_alanine","Aniger_SF42_IMS_02_18_20V_25Aug",48492
"40_alanine","Aniger_SF42_IMS_03_19_20V_25Aug",19203
"40_alanine","Aniger_SF42_IMS_04_20_20V_25Aug",20713
"40_alanine","Aniger_SF42_IMS_05_21_20V_25Aug",17449
"40_alanine","Aniger_SF42_IMS_06_22_20V_25Aug",11659
"40_alanine","Aniger_SF42_IMS_07_23_20V_25Aug",3851
"40_alanine","Aniger_SF42_IMS_08_24_20V_25Aug",29244
"40_alanine","Aniger_SF42_IMS_09_25_20V_25Aug",36054
"40_alanine","Aniger_SF42_IMS_10_26_20V_25Aug",7974
"40_alanine","Aniger_SF42_IMS_11_27_20V_25Aug",16498
"40_alanine","Aniger_SF42_IMS_12_28_20V_25Aug",9553
"40_alanine","Aniger_SF42_IMS_13_29_20V_25Aug",33376
"40_alanine","Aniger_SF42_IMS_14_30_20V_25Aug",14936
"40_alanine","Aniger_SF42_IMS_15_31_20V_25Aug",59338
"40_alanine","Aniger_SF53_IMS_17_33_20V_25Aug",34410
"40_alanine","Aniger_SF53_IMS_18_34_20V_25Aug",38327
"40_alanine","Aniger_SF53_IMS_19_35_20V_25Aug",28714
"40_alanine","Aniger_SF53_IMS_20_36_20V_25Aug",31926
"40_alanine","Aniger_SF53_IMS_21_37_20V_25Aug",16730
"40_alanine","Aniger_SF53_IMS_22_38_20V_25Aug",51012
"40_alanine","Aniger_SF53_IMS_23_39_20V_25Aug",19177
"40_alanine","Aniger_SF53_IMS_24_40_20V_25Aug",32279
"40_alanine","Aniger_SF53_IMS_25_41_20V_25Aug",28078
"40_alanine","Aniger_SF53_IMS_26_42_20V_25Aug",25623
"40_alanine","Aniger_SF53_IMS_27_43_20V_25Aug",29666
"40_alanine","Aniger_SF53_IMS_28_44_20V_25Aug",35103
"40_alanine","Aniger_SF53_IMS_29_45_20V_25Aug",71457
"40_alanine","Aniger_SF53_IMS_30_46_20V_25Aug",92182
"40_alanine","Aniger_SF53_IMS_31_47_20V_25Aug",71543
"40_alanine","Aniger_SF53_IMS_32_48_20V_25Aug",29560
"40_alanine","Apseud_SF42_IMS_01_01_20V_25Aug",57494
"40_alanine","Apseud_SF42_IMS_02_02_20V_25Aug",49450
"40_alanine","Apseud_SF42_IMS_03_03_20V_25Aug",111472
"40_alanine","Apseud_SF42_IMS_05_05_20V_25Aug",224774
"40_alanine","Apseud_SF42_IMS_06_06_20V_25Aug",110612
"40_alanine","Apseud_SF42_IMS_07_07_20V_25Aug",214201
"40_alanine","Apseud_SF42_IMS_08_08_20V_25Aug",205542
"40_alanine","Apseud_SF42_IMS_09_09_20V_25Aug",112183
"40_alanine","Apseud_SF42_IMS_10_10_20V_25Aug",43551
"40_alanine","Apseud_SF42_IMS_11_11_20V_25Aug",150424
"40_alanine","Apseud_SF42_IMS_12_12_20V_25Aug",117827
"40_alanine","Apseud_SF42_IMS_13_13_20V_25Aug",182096
"40_alanine","Apseud_SF42_IMS_14_14_20V_25Aug",91009
"40_alanine","Apseud_SF42_IMS_15_15_20V_25Aug",109560
"40_alanine","Apseud_SF42_IMS_16_16_20V_25Aug",152041
"40_alanine","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",14949
"41_UDP-glucose","Aniger_SF42_IMS_01_17_20V_25Aug",1772
"41_UDP-glucose","Aniger_SF42_IMS_02_18_20V_25Aug",1419
"41_UDP-glucose","Aniger_SF42_IMS_03_19_20V_25Aug",2044
"41_UDP-glucose","Aniger_SF42_IMS_04_20_20V_25Aug",2207
"41_UDP-glucose","Aniger_SF42_IMS_05_21_20V_25Aug",2451
"41_UDP-glucose","Aniger_SF42_IMS_06_22_20V_25Aug",3004
"41_UDP-glucose","Aniger_SF42_IMS_07_23_20V_25Aug",1216
"41_UDP-glucose","Aniger_SF42_IMS_08_24_20V_25Aug",705
"41_UDP-glucose","Aniger_SF42_IMS_09_25_20V_25Aug",3528
"41_UDP-glucose","Aniger_SF42_IMS_10_26_20V_25Aug",56
"41_UDP-glucose","Aniger_SF42_IMS_11_27_20V_25Aug",5169
"41_UDP-glucose","Aniger_SF42_IMS_12_28_20V_25Aug",2768
"41_UDP-glucose","Aniger_SF42_IMS_13_29_20V_25Aug",3524
"41_UDP-glucose","Aniger_SF42_IMS_14_30_20V_25Aug",4084
"41_UDP-glucose","Aniger_SF42_IMS_15_31_20V_25Aug",2657
"41_UDP-glucose","Aniger_SF53_IMS_17_33_20V_25Aug",NA
"41_UDP-glucose","Aniger_SF53_IMS_18_34_20V_25Aug",1083
"41_UDP-glucose","Aniger_SF53_IMS_19_35_20V_25Aug",1886
"41_UDP-glucose","Aniger_SF53_IMS_20_36_20V_25Aug",1807
"41_UDP-glucose","Aniger_SF53_IMS_21_37_20V_25Aug",226
"41_UDP-glucose","Aniger_SF53_IMS_22_38_20V_25Aug",890
"41_UDP-glucose","Aniger_SF53_IMS_23_39_20V_25Aug",1053
"41_UDP-glucose","Aniger_SF53_IMS_24_40_20V_25Aug",2640
"41_UDP-glucose","Aniger_SF53_IMS_25_41_20V_25Aug",191
"41_UDP-glucose","Aniger_SF53_IMS_26_42_20V_25Aug",4862
"41_UDP-glucose","Aniger_SF53_IMS_27_43_20V_25Aug",2558
"41_UDP-glucose","Aniger_SF53_IMS_28_44_20V_25Aug",4632
"41_UDP-glucose","Aniger_SF53_IMS_29_45_20V_25Aug",4218
"41_UDP-glucose","Aniger_SF53_IMS_30_46_20V_25Aug",1368
"41_UDP-glucose","Aniger_SF53_IMS_31_47_20V_25Aug",2107
"41_UDP-glucose","Aniger_SF53_IMS_32_48_20V_25Aug",892
"41_UDP-glucose","Apseud_SF42_IMS_01_01_20V_25Aug",1035471
"41_UDP-glucose","Apseud_SF42_IMS_02_02_20V_25Aug",1105525
"41_UDP-glucose","Apseud_SF42_IMS_03_03_20V_25Aug",1105688
"41_UDP-glucose","Apseud_SF42_IMS_05_05_20V_25Aug",1095375
"41_UDP-glucose","Apseud_SF42_IMS_06_06_20V_25Aug",1012486
"41_UDP-glucose","Apseud_SF42_IMS_07_07_20V_25Aug",1023350
"41_UDP-glucose","Apseud_SF42_IMS_08_08_20V_25Aug",1074617
"41_UDP-glucose","Apseud_SF42_IMS_09_09_20V_25Aug",714834
"41_UDP-glucose","Apseud_SF42_IMS_10_10_20V_25Aug",703715
"41_UDP-glucose","Apseud_SF42_IMS_11_11_20V_25Aug",991804
"41_UDP-glucose","Apseud_SF42_IMS_12_12_20V_25Aug",714115
"41_UDP-glucose","Apseud_SF42_IMS_13_13_20V_25Aug",946523
"41_UDP-glucose","Apseud_SF42_IMS_14_14_20V_25Aug",1095121
"41_UDP-glucose","Apseud_SF42_IMS_15_15_20V_25Aug",837802
"41_UDP-glucose","Apseud_SF42_IMS_16_16_20V_25Aug",1099493
"41_UDP-glucose","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",5005
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_01_17_20V_25Aug",5829
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_02_18_20V_25Aug",1332
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_03_19_20V_25Aug",706
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_04_20_20V_25Aug",NA
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_05_21_20V_25Aug",595
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_06_22_20V_25Aug",3748
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_07_23_20V_25Aug",1251
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_08_24_20V_25Aug",2223
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_09_25_20V_25Aug",6113
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_10_26_20V_25Aug",2764
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_11_27_20V_25Aug",5108
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_12_28_20V_25Aug",833
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_13_29_20V_25Aug",4470
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_14_30_20V_25Aug",228
"42_glucose 1-phosphate (G1P)","Aniger_SF42_IMS_15_31_20V_25Aug",1413
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_17_33_20V_25Aug",17853
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_18_34_20V_25Aug",3915
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_19_35_20V_25Aug",14534
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_20_36_20V_25Aug",13879
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_21_37_20V_25Aug",88585
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_22_38_20V_25Aug",144838
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_23_39_20V_25Aug",58278
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_24_40_20V_25Aug",72651
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_25_41_20V_25Aug",82301
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_26_42_20V_25Aug",102918
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_27_43_20V_25Aug",227332
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_28_44_20V_25Aug",214857
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_29_45_20V_25Aug",1032
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_30_46_20V_25Aug",2250
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_31_47_20V_25Aug",1338
"42_glucose 1-phosphate (G1P)","Aniger_SF53_IMS_32_48_20V_25Aug",1809
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_01_01_20V_25Aug",47781
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_02_02_20V_25Aug",35657
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_03_03_20V_25Aug",84348
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_05_05_20V_25Aug",29856
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_06_06_20V_25Aug",74248
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_07_07_20V_25Aug",34218
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_08_08_20V_25Aug",42463
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_09_09_20V_25Aug",39929
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_10_10_20V_25Aug",81026
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_11_11_20V_25Aug",21345
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_12_12_20V_25Aug",11581
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_13_13_20V_25Aug",37405
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_14_14_20V_25Aug",41202
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_15_15_20V_25Aug",19571
"42_glucose 1-phosphate (G1P)","Apseud_SF42_IMS_16_16_20V_25Aug",62795
"42_glucose 1-phosphate (G1P)","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",108
"43_cis,cis-muconic acid","Aniger_SF42_IMS_01_17_20V_25Aug",35943
"43_cis,cis-muconic acid","Aniger_SF42_IMS_02_18_20V_25Aug",35210
"43_cis,cis-muconic acid","Aniger_SF42_IMS_03_19_20V_25Aug",26628
"43_cis,cis-muconic acid","Aniger_SF42_IMS_04_20_20V_25Aug",24286
"43_cis,cis-muconic acid","Aniger_SF42_IMS_05_21_20V_25Aug",61405
"43_cis,cis-muconic acid","Aniger_SF42_IMS_06_22_20V_25Aug",33571
"43_cis,cis-muconic acid","Aniger_SF42_IMS_07_23_20V_25Aug",28439
"43_cis,cis-muconic acid","Aniger_SF42_IMS_08_24_20V_25Aug",28620
"43_cis,cis-muconic acid","Aniger_SF42_IMS_09_25_20V_25Aug",44546
"43_cis,cis-muconic acid","Aniger_SF42_IMS_10_26_20V_25Aug",25609
"43_cis,cis-muconic acid","Aniger_SF42_IMS_11_27_20V_25Aug",48420
"43_cis,cis-muconic acid","Aniger_SF42_IMS_12_28_20V_25Aug",36098
"43_cis,cis-muconic acid","Aniger_SF42_IMS_13_29_20V_25Aug",32574
"43_cis,cis-muconic acid","Aniger_SF42_IMS_14_30_20V_25Aug",32436
"43_cis,cis-muconic acid","Aniger_SF42_IMS_15_31_20V_25Aug",40390
"43_cis,cis-muconic acid","Aniger_SF53_IMS_17_33_20V_25Aug",49160
"43_cis,cis-muconic acid","Aniger_SF53_IMS_18_34_20V_25Aug",49940
"43_cis,cis-muconic acid","Aniger_SF53_IMS_19_35_20V_25Aug",45729
"43_cis,cis-muconic acid","Aniger_SF53_IMS_20_36_20V_25Aug",61728
"43_cis,cis-muconic acid","Aniger_SF53_IMS_21_37_20V_25Aug",38099
"43_cis,cis-muconic acid","Aniger_SF53_IMS_22_38_20V_25Aug",75026
"43_cis,cis-muconic acid","Aniger_SF53_IMS_23_39_20V_25Aug",58707
"43_cis,cis-muconic acid","Aniger_SF53_IMS_24_40_20V_25Aug",61120
"43_cis,cis-muconic acid","Aniger_SF53_IMS_25_41_20V_25Aug",69849
"43_cis,cis-muconic acid","Aniger_SF53_IMS_26_42_20V_25Aug",65248
"43_cis,cis-muconic acid","Aniger_SF53_IMS_27_43_20V_25Aug",68677
"43_cis,cis-muconic acid","Aniger_SF53_IMS_28_44_20V_25Aug",60700
"43_cis,cis-muconic acid","Aniger_SF53_IMS_29_45_20V_25Aug",54917
"43_cis,cis-muconic acid","Aniger_SF53_IMS_30_46_20V_25Aug",51003
"43_cis,cis-muconic acid","Aniger_SF53_IMS_31_47_20V_25Aug",49067
"43_cis,cis-muconic acid","Aniger_SF53_IMS_32_48_20V_25Aug",41734
