Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Ion Mobility MS1,Ion Mobility Fragment,Collisional Cross Section,Area,Total Area,Height,Background,Mass Error PPM,Fwhm,Explicit Ion Mobility High Energy Offset,Explicit Retention Time
48_trehalose,Standards,Apseud_SF42_IMS_06_06_20V_25Aug,341.1089,-1,89.02325,-1,89,1.85,21.03,20.78,169.82,185403,1379033,25083,958,24.5,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_07_07_20V_25Aug,341.1089,-1,89.02325,-1,89,1.85,21.03,20.78,169.82,183017,1521084,24250,334,20.4,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_08_08_20V_25Aug,341.1089,-1,89.02325,-1,89,1.85,21.03,20.78,169.82,169548,1451089,22457,1044,21.8,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_09_09_20V_25Aug,341.1089,-1,89.02325,-1,89,1.85,21.03,20.78,169.82,115699,1130837,15273,0,21.2,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_10_10_20V_25Aug,341.1089,-1,89.02325,-1,89,1.85,21.03,20.78,169.82,125119,1037070,16578,0,20.9,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_11_11_20V_25Aug,341.1089,-1,89.02325,-1,89,1.86,21.03,20.78,169.82,153233,1264889,20534,735,22.9,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_12_12_20V_25Aug,341.1089,-1,89.02325,-1,89,1.86,21.03,20.78,169.82,129995,1155577,17831,2185,19.3,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_13_13_20V_25Aug,341.1089,-1,89.02325,-1,89,1.86,21.03,20.78,169.82,142903,1109263,19321,593,22.4,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_14_14_20V_25Aug,341.1089,-1,89.02325,-1,89,1.86,21.03,20.78,169.82,151222,1254325,20215,3819,20.7,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_15_15_20V_25Aug,341.1089,-1,89.02325,-1,89,1.86,21.03,20.78,169.82,112452,1119359,15269,0,22.3,0.12,-0.2558163,1.8
48_trehalose,Standards,Apseud_SF42_IMS_16_16_20V_25Aug,341.1089,-1,89.02325,-1,89,1.85,21.03,20.78,169.82,132636,1147523,17798,3894,21.9,0.12,-0.2558163,1.8
49_phenylalanine,Standards,Aniger_SF42_IMS_01_17_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,75198,86098,9909,0,16.8,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_02_18_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.22,16.65,16.5,139.88,19462,22542,2766,0,14.3,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_03_19_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,29076,33036,4087,0,11.6,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_04_20_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.17,16.65,16.5,139.88,47719,64966,6102,0,10.8,0.13,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_05_21_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.21,16.65,16.5,139.88,32893,35593,4443,0,14.1,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_06_22_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,22377,25729,3176,0,14.1,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_07_23_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,34229,41269,4708,0,14.7,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_08_24_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,13208,14458,2016,0,10.9,0.11,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_09_25_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,15403,19382,2263,0,9.5,0.11,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_10_26_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,4085,10687,589,0,4.1,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_11_27_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.18,16.65,16.5,139.88,11312,16708,1677,0,10.7,0.11,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_12_28_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.22,16.65,16.5,139.88,7824,10989,1068,0,2.3,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_13_29_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,50687,56884,6830,0,16.4,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_14_30_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.17,16.65,16.5,139.88,23484,26142,3149,0,11.8,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_15_31_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.17,16.65,16.5,139.88,35953,40937,4718,0,15.5,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_17_33_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,38264,50934,5225,0,17.3,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_18_34_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,79270,96992,10649,0,14.9,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_19_35_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,69292,78088,9586,0,14.4,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_20_36_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,93895,107430,12548,0,15.2,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_21_37_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.18,16.65,16.5,139.88,40266,47336,5009,0,13.1,0.13,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_22_38_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,100105,116541,13423,0,15.6,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_23_39_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,59617,74436,8008,0,12.8,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_24_40_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.18,16.65,16.5,139.88,59381,77128,8078,0,14,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_25_41_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.17,16.65,16.5,139.88,107299,124317,13809,0,15.6,0.13,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_26_42_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,65247,78895,8911,0,15.7,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_27_43_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,88318,106904,11905,0,14.4,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_28_44_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,77401,88939,10432,0,13.2,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_29_45_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,93094,116862,12931,0,17.3,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_30_46_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,86454,101949,11897,0,15.1,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_31_47_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,91458,106339,12711,0,17.7,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_32_48_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.18,16.65,16.5,139.88,51035,56060,6530,0,13.6,0.13,-0.01640809,1.2
49_phenylalanine,Standards,TEST_Aniger_SF42_IMS_16_32_20V_24Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,14477,17736,2107,0,14.9,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_01_01_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,356811,449524,48958,0,16.6,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_02_02_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,388637,467378,53872,0,14.6,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_03_03_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,275492,346437,37694,0,15.1,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_05_05_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,187046,220243,25220,0,15,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_06_06_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,208209,251618,28485,0,16.8,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_07_07_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.18,16.65,16.5,139.88,193227,241808,26280,0,14.8,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_08_08_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.18,16.65,16.5,139.88,165974,196855,22812,0,17.9,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_09_09_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.18,16.65,16.5,139.88,256075,304084,33812,0,14,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_10_10_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,162769,200801,22172,0,15.6,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_11_11_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,209270,250875,28745,0,15.1,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_12_12_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,208235,271017,28906,0,15.7,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_13_13_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,212196,257856,29454,0,15,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_14_14_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,246219,302056,33907,0,16.2,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_15_15_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,220280,251896,30538,0,14.7,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_16_16_20V_25Aug,164.0717,-1,164.0717,-1,precursor,1.19,16.65,16.5,139.88,164183,198870,22656,0,17.7,0.12,-0.01640809,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_01_17_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,7282,86098,877,0,20.6,0.13,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_02_18_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.18,16.65,16.5,139.88,499,22542,81,0,-11.7,0.1,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_03_19_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,1728,33036,302,0,12.8,0.1,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_04_20_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.17,16.65,16.5,139.88,8385,64966,1253,0,20.4,0.11,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_05_21_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.06,16.65,16.5,139.88,0,35593,0,0,#N/A,0.39,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_06_22_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,1355,25729,223,0,9.6,0.1,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_07_23_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,2930,41269,465,0,16,0.1,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_08_24_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,1241,14458,206,0,6.2,0.1,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_09_25_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.15,16.65,16.5,139.88,410,19382,58,0,-12.2,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_10_26_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,537,10687,114,0,0.4,0.08,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_11_27_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.15,16.65,16.5,139.88,3220,16708,456,0,15.4,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_12_28_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.07,16.65,16.5,139.88,0,10989,0,0,#N/A,0.35,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_13_29_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,4185,56884,558,0,4.1,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_14_30_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.02,16.65,16.5,139.88,0,26142,0,0,#N/A,0.27,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_15_31_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.21,16.65,16.5,139.88,2846,40937,452,0,21,0.1,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_17_33_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,8895,50934,1112,0,24.8,0.13,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_18_34_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,10877,96992,1457,0,22.3,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_19_35_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,1958,78088,281,0,8.4,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_20_36_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,9176,107430,1395,0,18.3,0.11,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_21_37_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.22,16.65,16.5,139.88,2517,47336,395,0,14.1,0.11,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_22_38_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,3130,116541,470,0,11,0.11,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_23_39_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,7464,74436,950,0,15.5,0.13,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_24_40_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.18,16.65,16.5,139.88,11791,77128,1641,0,22.7,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_25_41_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.21,16.65,16.5,139.88,11179,124317,1629,0,20.7,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_26_42_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,5892,78895,872,0,7.7,0.11,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_27_43_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,6871,106904,1012,0,18.1,0.11,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_28_44_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,6399,88939,964,0,20.3,0.11,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_29_45_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,13332,116862,1901,0,16.2,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_30_46_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.23,16.65,16.5,139.88,2088,101949,279,0,6.1,0.11,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_31_47_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,7812,106339,1120,0,23.6,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_32_48_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.22,16.65,16.5,139.88,2537,56060,368,0,8.6,0.12,-0.1279732,1.2
49_phenylalanine,Standards,TEST_Aniger_SF42_IMS_16_32_20V_24Aug,164.0717,-1,103.0539,-1,103ref,0.95,16.65,16.5,139.88,0,17736,0,0,#N/A,0.35,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_01_01_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,45595,449524,6467,0,22.6,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_02_02_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,38478,467378,5094,0,23,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_03_03_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,30217,346437,4055,0,19.8,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_05_05_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,18233,220243,2562,0,15,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_06_06_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,19231,251618,2722,0,22.8,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_07_07_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.18,16.65,16.5,139.88,25520,241808,3253,0,21.5,0.13,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_08_08_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.18,16.65,16.5,139.88,15100,196855,2166,0,21.9,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_09_09_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.18,16.65,16.5,139.88,23864,304084,3382,0,20.4,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_10_10_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,24710,200801,3332,0,21.4,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_11_11_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,17829,250875,2509,0,17.8,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_12_12_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,33219,271017,4656,0,20.5,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_13_13_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,17890,257856,2598,0,17.9,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_14_14_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,21124,302056,2929,0,19.7,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_15_15_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,21558,251896,2960,0,16.3,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Apseud_SF42_IMS_16_16_20V_25Aug,164.0717,-1,103.0539,-1,103ref,1.19,16.65,16.5,139.88,23503,198870,3170,0,14.5,0.12,-0.1279732,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_01_17_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,1737,86098,248,0,13.5,0.12,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_02_18_20V_25Aug,164.0717,-1,147.0442,-1,147ref,0.95,16.65,16.5,139.88,0,22542,0,0,#N/A,0.43,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_03_19_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.03,16.65,16.5,139.88,0,33036,0,0,#N/A,0.35,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_04_20_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.17,16.65,16.5,139.88,2108,64966,297,0,12.2,0.12,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_05_21_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.17,16.65,16.5,139.88,149,35593,21,0,2.8,0.12,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_06_22_20V_25Aug,164.0717,-1,147.0442,-1,147ref,0.99,16.65,16.5,139.88,0,25729,0,0,#N/A,0.35,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_07_23_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.15,16.65,16.5,139.88,2282,41269,329,0,-2.3,0.11,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_08_24_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.03,16.65,16.5,139.88,0,14458,0,0,#N/A,0.24,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_09_25_20V_25Aug,164.0717,-1,147.0442,-1,147ref,0.91,16.65,16.5,139.88,0,19382,0,0,#N/A,0.43,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_10_26_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.11,16.65,16.5,139.88,595,10687,84,0,32.2,0.12,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_11_27_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.18,16.65,16.5,139.88,1074,16708,132,0,13.4,0.14,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_12_28_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.11,16.65,16.5,139.88,190,10989,29,0,2.8,0.12,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_13_29_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,1684,56884,295,0,-0.3,0.09,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_14_30_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.17,16.65,16.5,139.88,297,26142,42,0,3.3,0.12,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF42_IMS_15_31_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.21,16.65,16.5,139.88,808,40937,150,0,-4.8,0.09,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_17_33_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,2317,50934,386,0,25.6,0.1,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_18_34_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,4817,96992,691,0,10.5,0.12,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_19_35_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,1092,78088,186,0,-3.9,0.1,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_20_36_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,2986,107430,522,0,4.5,0.09,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_21_37_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.06,16.65,16.5,139.88,0,47336,0,0,#N/A,0.31,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_22_38_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,5337,116541,810,0,4.3,0.11,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_23_39_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.15,16.65,16.5,139.88,250,74436,53,0,2.4,0.08,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_24_40_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.18,16.65,16.5,139.88,2940,77128,445,0,6.5,0.11,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_25_41_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.21,16.65,16.5,139.88,687,124317,146,0,-10.9,0.08,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_26_42_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,770,78895,127,0,11,0.1,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_27_43_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.15,16.65,16.5,139.88,1045,106904,161,0,-7.2,0.11,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_28_44_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,245,88939,52,0,-24.4,0.08,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_29_45_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,3272,116862,478,0,10.4,0.11,-0.04753902,1.2
49_phenylalanine,Standards,Aniger_SF53_IMS_30_46_20V_25Aug,164.0717,-1,147.0442,-1,147ref,1.19,16.65,16.5,139.88,7688,101949,1156,0,17,0.11,-0.04753902,1.2
